ProductTitle,ProductPrice(₹),link
Ant Esports MK1500 BT Mini 60% Pro RGB Wireless Gaming Keyboard with Membrane Switches for PC/Mobile/Tablets/Laptop/TV's- Black.,"1,299",/Ant-Esports-Wireless-Keyboard-Membrane/dp/B0C7CPWGJR/ref=sr_1_50?crid=37E2E89ICO5GG&dib=eyJ2IjoiMSJ9.YUnVAr1PvKWuojET0q6aAyKkyRwE0Xtcs4iti9rB9zfJnOJtgrjtWpffFQevDQl1ybyoT1F_9g6QRelb025QlLW2QLdtFtW-00LAJ3Aje-uIxzTXXtyVF2fBg22-faOIhgpwFplsspHhhUWFhkgMtazONoDpo6fn6fZ1sdVjovSxc75v5rl4RnlWX85BYndhldagboPU65GBVEw9tEXswjHe-lla6fwTtSmu41J3n3U.gN8Cp9FONrHLXOdv8v6Dkwd5nzfLCtgICODtGWDsQDQ&dib_tag=se&keywords=Keyboards&qid=1719656689&sprefix=Keyboards%2Caps%2C289&sr=8-50
"iGear Raptor 60% Wired RGB Gaming Keyboard, 63 Keys Compact Mechanical Keyboard, Software Supported, 64 RGB Backlit Keys, 23 Light Modes, 1.5m Braided Type C Detachable Cable,1 Year Warranty(Black)","1,499",/Keyboard-Backlit-Mechanical-Software-Support/dp/B0BTLSYLSK/ref=sr_1_51?crid=37E2E89ICO5GG&dib=eyJ2IjoiMSJ9.YUnVAr1PvKWuojET0q6aAyKkyRwE0Xtcs4iti9rB9zfJnOJtgrjtWpffFQevDQl1ybyoT1F_9g6QRelb025QlLW2QLdtFtW-00LAJ3Aje-uIxzTXXtyVF2fBg22-faOIhgpwFplsspHhhUWFhkgMtazONoDpo6fn6fZ1sdVjovSxc75v5rl4RnlWX85BYndhldagboPU65GBVEw9tEXswjHe-lla6fwTtSmu41J3n3U.gN8Cp9FONrHLXOdv8v6Dkwd5nzfLCtgICODtGWDsQDQ&dib_tag=se&keywords=Keyboards&qid=1719656689&sprefix=Keyboards%2Caps%2C289&sr=8-51
"TAG Blaze Mini USB Wired Keyboard with Dedicated Media Control buttons, USB Multi-device Keyboard with 95 Total Keys (Black) for Laptop/PC/Mac/Linux/Windows",350,/Blaze-Keyboard-Wired-Multi-Device-Black/dp/B0BS1886GX/ref=sr_1_52?crid=37E2E89ICO5GG&dib=eyJ2IjoiMSJ9.YUnVAr1PvKWuojET0q6aAyKkyRwE0Xtcs4iti9rB9zfJnOJtgrjtWpffFQevDQl1ybyoT1F_9g6QRelb025QlLW2QLdtFtW-00LAJ3Aje-uIxzTXXtyVF2fBg22-faOIhgpwFplsspHhhUWFhkgMtazONoDpo6fn6fZ1sdVjovSxc75v5rl4RnlWX85BYndhldagboPU65GBVEw9tEXswjHe-lla6fwTtSmu41J3n3U.gN8Cp9FONrHLXOdv8v6Dkwd5nzfLCtgICODtGWDsQDQ&dib_tag=se&keywords=Keyboards&qid=1719656689&sprefix=Keyboards%2Caps%2C289&sr=8-52
"Portronics Ki-Pad 2 USB Wired Keyboard with 104 Keys, Dual Color Chicklet Keys, Rupee Symbol (₹) Key, Noiseless Typing, 1.5 m Long Cable, 10 Million Keystrokes Long Life for PC, Laptop & USB-Supported Devices (Black)",759,/sspa/click?ie=UTF8&spc=MTo2ODc4Mjk5NTU4MzIwMTgwOjE3MTk2NTY2ODk6c3BfYnRmOjMwMDE5MjU2NDI0MDgzMjo6MDo6&url=%2FPortronics-Keyboard-Noiseless-Keystrokes-USB-Supported%2Fdp%2FB0CC8XXDFB%2Fref%3Dsr_1_53_sspa%3Fcrid%3D37E2E89ICO5GG%26dib%3DeyJ2IjoiMSJ9.YUnVAr1PvKWuojET0q6aAyKkyRwE0Xtcs4iti9rB9zfJnOJtgrjtWpffFQevDQl1ybyoT1F_9g6QRelb025QlLW2QLdtFtW-00LAJ3Aje-uIxzTXXtyVF2fBg22-faOIhgpwFplsspHhhUWFhkgMtazONoDpo6fn6fZ1sdVjovSxc75v5rl4RnlWX85BYndhldagboPU65GBVEw9tEXswjHe-lla6fwTtSmu41J3n3U.gN8Cp9FONrHLXOdv8v6Dkwd5nzfLCtgICODtGWDsQDQ%26dib_tag%3Dse%26keywords%3DKeyboards%26qid%3D1719656689%26sprefix%3DKeyboards%252Caps%252C289%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Logitech Pebble Keys 2 K380s, Multi-Device Bluetooth Wireless Keyboard with Customisable Shortcuts, Slim and Portable, Easy-Switch for Windows, macOS, iPadOS, Android, Chrome OS - Tonal Graphite","3,195",/sspa/click?ie=UTF8&spc=MTo2ODc4Mjk5NTU4MzIwMTgwOjE3MTk2NTY2ODk6c3BfYnRmOjMwMDEzODY5Nzc5MTczMjo6MDo6&url=%2FLogitech-Multi-Device-Bluetooth-Customisable-Easy-Switch%2Fdp%2FB0CGCZTYH2%2Fref%3Dsr_1_54_sspa%3Fcrid%3D37E2E89ICO5GG%26dib%3DeyJ2IjoiMSJ9.YUnVAr1PvKWuojET0q6aAyKkyRwE0Xtcs4iti9rB9zfJnOJtgrjtWpffFQevDQl1ybyoT1F_9g6QRelb025QlLW2QLdtFtW-00LAJ3Aje-uIxzTXXtyVF2fBg22-faOIhgpwFplsspHhhUWFhkgMtazONoDpo6fn6fZ1sdVjovSxc75v5rl4RnlWX85BYndhldagboPU65GBVEw9tEXswjHe-lla6fwTtSmu41J3n3U.gN8Cp9FONrHLXOdv8v6Dkwd5nzfLCtgICODtGWDsQDQ%26dib_tag%3Dse%26keywords%3DKeyboards%26qid%3D1719656689%26sprefix%3DKeyboards%252Caps%252C289%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"RAPOO E9350G C-type Rechargeable Bluetooth Wireless Multi-Device (4 Devices) Keyboard for Windows/Apple IOS/Android, Numpad, Pc/Mac/Laptop/Tablet/Smartphone - 3 Years Warranty White","2,599",/sspa/click?ie=UTF8&spc=MTo3OTkyODg4NTEwOTcwMTgwOjE3MTk2NTY3Mzg6c3BfYXRmX25leHQ6MzAwMTE4ODk5NTEyNTMyOjowOjo&url=%2FRechargeable-Bluetooth-Wireless-Multi-Device-Smartphone%2Fdp%2FB0C7N2B5NJ%2Fref%3Dsr_1_49_sspa%3Fcrid%3D37E2E89ICO5GG%26dib%3DeyJ2IjoiMSJ9.tO06YEAHQ9hBJOLvH9kZzHML395-nplCsU61jfheI07XaQa5BwZon-Bk0IXcDS3YrugOJzFWPe--kv3z70DT01o3seUx1IEKnKLPu6BnkCBNvUImLhBEamRXhOsfvlA-0yj5xQGF-PQ94T0OsyTE-HLjsv-D0Ntp6wj8t4Rgar-DusqIYReZQoudqBMRvpc0RrhEMLbk0lVnMHCFdEYzZ5K-MBPJIMd8IfnQcUiWHs0.TwGZeeieGcHfveYaIugSXdDtRqwdoc9gSlpYWDr96Kw%26dib_tag%3Dse%26keywords%3DKeyboards%26qid%3D1719656738%26sprefix%3DKeyboards%252Caps%252C289%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Rapoo E9050 C-type Rechargeable Bluetooth Wireless Multi-Device (4 Devices) Keyboard for Windows/IOS/Android,Tablet/Smartphone - 3 Years Warranty Dark Grey","2,399",/sspa/click?ie=UTF8&spc=MTo3OTkyODg4NTEwOTcwMTgwOjE3MTk2NTY3Mzg6c3BfYXRmX25leHQ6MzAwMTE4ODk5NTEyMTMyOjowOjo&url=%2FRapoo-Rechargeable-Bluetooth-Multi-Device-Smartphone%2Fdp%2FB0C71DDZMB%2Fref%3Dsr_1_50_sspa%3Fcrid%3D37E2E89ICO5GG%26dib%3DeyJ2IjoiMSJ9.tO06YEAHQ9hBJOLvH9kZzHML395-nplCsU61jfheI07XaQa5BwZon-Bk0IXcDS3YrugOJzFWPe--kv3z70DT01o3seUx1IEKnKLPu6BnkCBNvUImLhBEamRXhOsfvlA-0yj5xQGF-PQ94T0OsyTE-HLjsv-D0Ntp6wj8t4Rgar-DusqIYReZQoudqBMRvpc0RrhEMLbk0lVnMHCFdEYzZ5K-MBPJIMd8IfnQcUiWHs0.TwGZeeieGcHfveYaIugSXdDtRqwdoc9gSlpYWDr96Kw%26dib_tag%3Dse%26keywords%3DKeyboards%26qid%3D1719656738%26sprefix%3DKeyboards%252Caps%252C289%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Zebronics Zeb-DLK01 Wired USB Multimedia Keyboard with 104 UV Coated Keys, Rupee Key, 12 Hot Keys(White)",479,/Zebronics-DLK01-Multimedia-Keyboard-White/dp/B07RT67LV1/ref=sr_1_51?crid=37E2E89ICO5GG&dib=eyJ2IjoiMSJ9.tO06YEAHQ9hBJOLvH9kZzHML395-nplCsU61jfheI07XaQa5BwZon-Bk0IXcDS3YrugOJzFWPe--kv3z70DT01o3seUx1IEKnKLPu6BnkCBNvUImLhBEamRXhOsfvlA-0yj5xQGF-PQ94T0OsyTE-HLjsv-D0Ntp6wj8t4Rgar-DusqIYReZQoudqBMRvpc0RrhEMLbk0lVnMHCFdEYzZ5K-MBPJIMd8IfnQcUiWHs0.TwGZeeieGcHfveYaIugSXdDtRqwdoc9gSlpYWDr96Kw&dib_tag=se&keywords=Keyboards&qid=1719656738&sprefix=Keyboards%2Caps%2C289&sr=8-51
"Ant Esports MK1400 Pro Backlit Membrane Wired Gaming Keyboard with Mixed Colour Lighting, White & Black Keycaps, Double Injection Key Caps - Black",549,/Ant-Esports-Membrane-Keyboard-Injection/dp/B0BY2YM76S/ref=sr_1_7?crid=37E2E89ICO5GG&dib=eyJ2IjoiMSJ9.3XzQq9jbAH-HIHgUc-MVIPKs-KpC3dHiuHtF8RJrVa1bPtW4yB_Ts14foDz88FSsW_FLQUmWjut60wHbEaAw3FyIgWXzj79YD03kZhsO3x5Lbr15b1UOYC49l6jkbFBAJB7gcDth6LYulk4s7R-i6efr4J6_DR0lxYIoPXZFPatq4HSa7mtGuhPLGlA99GAiJ6rCdJx756VCGcEbBHzRL-KCnbl9Al2A9b58HVSgP7s.uncUYDKqEbHtfvCpSonll1ABcFohNfqnOXW9VsWkikE&dib_tag=se&keywords=Keyboards&qid=1719656583&sprefix=Keyboards%2Caps%2C289&sr=8-7
"boAt Redgear Grim V2 Wired Gaming Keyboard with Double Injected Keycaps, Floating Keycaps, Ergonomic Design, 3 Mix LED Modes and Windows Key Lock for PC","1,010",/Redgear-Grim-Keyboard-Injected-Ergonomic/dp/B09FLR7927/ref=sr_1_52?crid=37E2E89ICO5GG&dib=eyJ2IjoiMSJ9.tO06YEAHQ9hBJOLvH9kZzHML395-nplCsU61jfheI07XaQa5BwZon-Bk0IXcDS3YrugOJzFWPe--kv3z70DT01o3seUx1IEKnKLPu6BnkCBNvUImLhBEamRXhOsfvlA-0yj5xQGF-PQ94T0OsyTE-HLjsv-D0Ntp6wj8t4Rgar-DusqIYReZQoudqBMRvpc0RrhEMLbk0lVnMHCFdEYzZ5K-MBPJIMd8IfnQcUiWHs0.TwGZeeieGcHfveYaIugSXdDtRqwdoc9gSlpYWDr96Kw&dib_tag=se&keywords=Keyboards&qid=1719656738&sprefix=Keyboards%2Caps%2C289&sr=8-52
"MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Red Switch for Windows Laptop PC Mac - Black/Grey","2,249",/Portable-Mechanical-Keyboard-MageGee-Backlit/dp/B098LG3N6R/ref=sr_1_53?crid=37E2E89ICO5GG&dib=eyJ2IjoiMSJ9.tO06YEAHQ9hBJOLvH9kZzHML395-nplCsU61jfheI07XaQa5BwZon-Bk0IXcDS3YrugOJzFWPe--kv3z70DT01o3seUx1IEKnKLPu6BnkCBNvUImLhBEamRXhOsfvlA-0yj5xQGF-PQ94T0OsyTE-HLjsv-D0Ntp6wj8t4Rgar-DusqIYReZQoudqBMRvpc0RrhEMLbk0lVnMHCFdEYzZ5K-MBPJIMd8IfnQcUiWHs0.TwGZeeieGcHfveYaIugSXdDtRqwdoc9gSlpYWDr96Kw&dib_tag=se&keywords=Keyboards&qid=1719656738&sprefix=Keyboards%2Caps%2C289&sr=8-53
"Portronics Ki-Pad 2 USB Wired Keyboard with 104 Keys, Dual Color Chicklet Keys, Rupee Symbol (₹) Key, Noiseless Typing, 1.5 m Long Cable, 10 Million Keystrokes Long Life for PC, Laptop & USB-Supported Devices (Black)",759,/Portronics-Keyboard-Noiseless-Keystrokes-USB-Supported/dp/B0CC8XXDFB/ref=sr_1_54?crid=37E2E89ICO5GG&dib=eyJ2IjoiMSJ9.tO06YEAHQ9hBJOLvH9kZzHML395-nplCsU61jfheI07XaQa5BwZon-Bk0IXcDS3YrugOJzFWPe--kv3z70DT01o3seUx1IEKnKLPu6BnkCBNvUImLhBEamRXhOsfvlA-0yj5xQGF-PQ94T0OsyTE-HLjsv-D0Ntp6wj8t4Rgar-DusqIYReZQoudqBMRvpc0RrhEMLbk0lVnMHCFdEYzZ5K-MBPJIMd8IfnQcUiWHs0.TwGZeeieGcHfveYaIugSXdDtRqwdoc9gSlpYWDr96Kw&dib_tag=se&keywords=Keyboards&qid=1719656738&sprefix=Keyboards%2Caps%2C289&sr=8-54
Ant Esports MK1300 Mini Wired Mechanical Gaming Keyboard with 60% Compact Form Factor - Outemu Blue Switches,"1,599",/Ant-Esports-MK1300-Mini-Mechanical/dp/B09GG1MSL4/ref=sr_1_55?crid=37E2E89ICO5GG&dib=eyJ2IjoiMSJ9.tO06YEAHQ9hBJOLvH9kZzHML395-nplCsU61jfheI07XaQa5BwZon-Bk0IXcDS3YrugOJzFWPe--kv3z70DT01o3seUx1IEKnKLPu6BnkCBNvUImLhBEamRXhOsfvlA-0yj5xQGF-PQ94T0OsyTE-HLjsv-D0Ntp6wj8t4Rgar-DusqIYReZQoudqBMRvpc0RrhEMLbk0lVnMHCFdEYzZ5K-MBPJIMd8IfnQcUiWHs0.TwGZeeieGcHfveYaIugSXdDtRqwdoc9gSlpYWDr96Kw&dib_tag=se&keywords=Keyboards&qid=1719656738&sprefix=Keyboards%2Caps%2C289&sr=8-55
"HP GK400F Mechanical Gaming Keyboard,dust & spill resistant,RGB Backlit Keys,Metal panel,full-sized keyboard design","1,745",/HP-Mechanical-Keyboard-resistant-full-sized/dp/B0CW2VHDS4/ref=sr_1_56?crid=37E2E89ICO5GG&dib=eyJ2IjoiMSJ9.tO06YEAHQ9hBJOLvH9kZzHML395-nplCsU61jfheI07XaQa5BwZon-Bk0IXcDS3YrugOJzFWPe--kv3z70DT01o3seUx1IEKnKLPu6BnkCBNvUImLhBEamRXhOsfvlA-0yj5xQGF-PQ94T0OsyTE-HLjsv-D0Ntp6wj8t4Rgar-DusqIYReZQoudqBMRvpc0RrhEMLbk0lVnMHCFdEYzZ5K-MBPJIMd8IfnQcUiWHs0.TwGZeeieGcHfveYaIugSXdDtRqwdoc9gSlpYWDr96Kw&dib_tag=se&keywords=Keyboards&qid=1719656738&sprefix=Keyboards%2Caps%2C289&sr=8-56
"Amazon Basics Wireless Keyboard and Mouse Set with Bluetooth multiconnect, 2.4GHz Receiver,1600 DPI, Smartphone/Tablet Holder, Built in Rechargeable Battery","1,399",/Wireless-Bluetooth-multiconnect-Smartphone-Rechargeable/dp/B0BT6SLYMS/ref=sr_1_57?crid=37E2E89ICO5GG&dib=eyJ2IjoiMSJ9.tO06YEAHQ9hBJOLvH9kZzHML395-nplCsU61jfheI07XaQa5BwZon-Bk0IXcDS3YrugOJzFWPe--kv3z70DT01o3seUx1IEKnKLPu6BnkCBNvUImLhBEamRXhOsfvlA-0yj5xQGF-PQ94T0OsyTE-HLjsv-D0Ntp6wj8t4Rgar-DusqIYReZQoudqBMRvpc0RrhEMLbk0lVnMHCFdEYzZ5K-MBPJIMd8IfnQcUiWHs0.TwGZeeieGcHfveYaIugSXdDtRqwdoc9gSlpYWDr96Kw&dib_tag=se&keywords=Keyboards&qid=1719656738&sprefix=Keyboards%2Caps%2C289&sr=8-57
"Portronics Hydra 10 Mechanical Wireless Gaming Keyboard with Bluetooth 5.0 + 2.4 GHz, RGB Lights 16.8 Million Colors, Type C Charging, Compatible with PCs, Smartphones and Tablets(Red)","2,399",/Portronics-Mechanical-Bluetooth-Compatible-Smartphones/dp/B0BS9QGDF3/ref=sr_1_58?crid=37E2E89ICO5GG&dib=eyJ2IjoiMSJ9.tO06YEAHQ9hBJOLvH9kZzHML395-nplCsU61jfheI07XaQa5BwZon-Bk0IXcDS3YrugOJzFWPe--kv3z70DT01o3seUx1IEKnKLPu6BnkCBNvUImLhBEamRXhOsfvlA-0yj5xQGF-PQ94T0OsyTE-HLjsv-D0Ntp6wj8t4Rgar-DusqIYReZQoudqBMRvpc0RrhEMLbk0lVnMHCFdEYzZ5K-MBPJIMd8IfnQcUiWHs0.TwGZeeieGcHfveYaIugSXdDtRqwdoc9gSlpYWDr96Kw&dib_tag=se&keywords=Keyboards&qid=1719656738&sprefix=Keyboards%2Caps%2C289&sr=8-58
"iClever Bluetooth Keyboard BK10, Multi-device Rechargeable Wireless Keyboard with Number Pad, Ergonomic Design, Ultra-thin, Minimalist Design Keyboard for Windows iPad iPhone Tablet, Sliver","2,599",/sspa/click?ie=UTF8&spc=MTo3OTkyODg4NTEwOTcwMTgwOjE3MTk2NTY3Mzg6c3BfbXRmOjMwMDA1ODU5Mjc5MjIzMjo6MDo6&url=%2FiClever-Bluetooth-Rechargeable-Ergonomic-Connection%2Fdp%2FB07TS6R1SF%2Fref%3Dsr_1_59_sspa%3Fcrid%3D37E2E89ICO5GG%26dib%3DeyJ2IjoiMSJ9.tO06YEAHQ9hBJOLvH9kZzHML395-nplCsU61jfheI07XaQa5BwZon-Bk0IXcDS3YrugOJzFWPe--kv3z70DT01o3seUx1IEKnKLPu6BnkCBNvUImLhBEamRXhOsfvlA-0yj5xQGF-PQ94T0OsyTE-HLjsv-D0Ntp6wj8t4Rgar-DusqIYReZQoudqBMRvpc0RrhEMLbk0lVnMHCFdEYzZ5K-MBPJIMd8IfnQcUiWHs0.TwGZeeieGcHfveYaIugSXdDtRqwdoc9gSlpYWDr96Kw%26dib_tag%3Dse%26keywords%3DKeyboards%26qid%3D1719656738%26sprefix%3DKeyboards%252Caps%252C289%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Circle C23 Performer Black USB Multimedia Keyboard with 3 Years Warranty,"1,200",/sspa/click?ie=UTF8&spc=MTo3OTkyODg4NTEwOTcwMTgwOjE3MTk2NTY3Mzg6c3BfbXRmOjMwMDIyNDQzODU0MjQzMjo6MDo6&url=%2FC23-Performer-Multimedia-Keyboard-Warranty%2Fdp%2FB08242KL3B%2Fref%3Dsr_1_60_sspa%3Fcrid%3D37E2E89ICO5GG%26dib%3DeyJ2IjoiMSJ9.tO06YEAHQ9hBJOLvH9kZzHML395-nplCsU61jfheI07XaQa5BwZon-Bk0IXcDS3YrugOJzFWPe--kv3z70DT01o3seUx1IEKnKLPu6BnkCBNvUImLhBEamRXhOsfvlA-0yj5xQGF-PQ94T0OsyTE-HLjsv-D0Ntp6wj8t4Rgar-DusqIYReZQoudqBMRvpc0RrhEMLbk0lVnMHCFdEYzZ5K-MBPJIMd8IfnQcUiWHs0.TwGZeeieGcHfveYaIugSXdDtRqwdoc9gSlpYWDr96Kw%26dib_tag%3Dse%26keywords%3DKeyboards%26qid%3D1719656738%26sprefix%3DKeyboards%252Caps%252C289%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Apple Magic Wireless Keyboard - US English - Silver (for Mac with macOS 11.3 or Later, iPad Running iPad OS 14.5 or Later)","9,500",/Apple-Mac_Keyboards_Magic-Keyboard_2021_/dp/B09BTMSV1X/ref=sr_1_61?crid=37E2E89ICO5GG&dib=eyJ2IjoiMSJ9.tO06YEAHQ9hBJOLvH9kZzHML395-nplCsU61jfheI07XaQa5BwZon-Bk0IXcDS3YrugOJzFWPe--kv3z70DT01o3seUx1IEKnKLPu6BnkCBNvUImLhBEamRXhOsfvlA-0yj5xQGF-PQ94T0OsyTE-HLjsv-D0Ntp6wj8t4Rgar-DusqIYReZQoudqBMRvpc0RrhEMLbk0lVnMHCFdEYzZ5K-MBPJIMd8IfnQcUiWHs0.TwGZeeieGcHfveYaIugSXdDtRqwdoc9gSlpYWDr96Kw&dib_tag=se&keywords=Keyboards&qid=1719656738&sprefix=Keyboards%2Caps%2C289&sr=8-61
"ZEBRONICS USB Keyboard with Rupee Key, USB Interface and Retractable stand - K20",299,/Zebronics-ZEB-K20-USB-Keyboard-Rupee/dp/B07KX9V8J4/ref=sr_1_8?crid=37E2E89ICO5GG&dib=eyJ2IjoiMSJ9.3XzQq9jbAH-HIHgUc-MVIPKs-KpC3dHiuHtF8RJrVa1bPtW4yB_Ts14foDz88FSsW_FLQUmWjut60wHbEaAw3FyIgWXzj79YD03kZhsO3x5Lbr15b1UOYC49l6jkbFBAJB7gcDth6LYulk4s7R-i6efr4J6_DR0lxYIoPXZFPatq4HSa7mtGuhPLGlA99GAiJ6rCdJx756VCGcEbBHzRL-KCnbl9Al2A9b58HVSgP7s.uncUYDKqEbHtfvCpSonll1ABcFohNfqnOXW9VsWkikE&dib_tag=se&keywords=Keyboards&qid=1719656583&sprefix=Keyboards%2Caps%2C289&sr=8-8
"TVS ELECTRONICS Gold Prime Mechanical Wired Keyboard | Dustproof Key switches | Guaranteed 50 Million keystrokes | 1.5 Meter USB Cable, USB Gold Keyboard (Black)","2,499",/TVS-Electronics-Gold-Prime-Keyboard/dp/B08GXDMLNJ/ref=sr_1_62?crid=37E2E89ICO5GG&dib=eyJ2IjoiMSJ9.tO06YEAHQ9hBJOLvH9kZzHML395-nplCsU61jfheI07XaQa5BwZon-Bk0IXcDS3YrugOJzFWPe--kv3z70DT01o3seUx1IEKnKLPu6BnkCBNvUImLhBEamRXhOsfvlA-0yj5xQGF-PQ94T0OsyTE-HLjsv-D0Ntp6wj8t4Rgar-DusqIYReZQoudqBMRvpc0RrhEMLbk0lVnMHCFdEYzZ5K-MBPJIMd8IfnQcUiWHs0.TwGZeeieGcHfveYaIugSXdDtRqwdoc9gSlpYWDr96Kw&dib_tag=se&keywords=Keyboards&qid=1719656738&sprefix=Keyboards%2Caps%2C289&sr=8-62
"Portronics Bubble Square Wireless Keyboard with Bluetooth + 2.4 GHz USB Receiver (Dual Connectivity), Pair 3 Devices Max, Multimedia Hotkeys, for Laptop, PC, Smartphone, Tablet (Pink)",849,/Portronics-Bluetooth-Connectivity-Multimedia-Smartphone/dp/B0D2LKKJZN/ref=sr_1_63?crid=37E2E89ICO5GG&dib=eyJ2IjoiMSJ9.tO06YEAHQ9hBJOLvH9kZzHML395-nplCsU61jfheI07XaQa5BwZon-Bk0IXcDS3YrugOJzFWPe--kv3z70DT01o3seUx1IEKnKLPu6BnkCBNvUImLhBEamRXhOsfvlA-0yj5xQGF-PQ94T0OsyTE-HLjsv-D0Ntp6wj8t4Rgar-DusqIYReZQoudqBMRvpc0RrhEMLbk0lVnMHCFdEYzZ5K-MBPJIMd8IfnQcUiWHs0.TwGZeeieGcHfveYaIugSXdDtRqwdoc9gSlpYWDr96Kw&dib_tag=se&keywords=Keyboards&qid=1719656738&sprefix=Keyboards%2Caps%2C289&sr=8-63
EvoFox Deathray RGB Gaming Keyboard | 16 Million True Prism Colors | 7 Backlight Effects and 1 Custom Effect | Silent Membrane Keys | 19 Anti Ghosting and Windows Lock Key | Braided Cable | (Black),899,/EvoFox-Deathray-Keyboard-Backlighting-Membrane/dp/B0BS5XFD98/ref=sr_1_64?crid=37E2E89ICO5GG&dib=eyJ2IjoiMSJ9.tO06YEAHQ9hBJOLvH9kZzHML395-nplCsU61jfheI07XaQa5BwZon-Bk0IXcDS3YrugOJzFWPe--kv3z70DT01o3seUx1IEKnKLPu6BnkCBNvUImLhBEamRXhOsfvlA-0yj5xQGF-PQ94T0OsyTE-HLjsv-D0Ntp6wj8t4Rgar-DusqIYReZQoudqBMRvpc0RrhEMLbk0lVnMHCFdEYzZ5K-MBPJIMd8IfnQcUiWHs0.TwGZeeieGcHfveYaIugSXdDtRqwdoc9gSlpYWDr96Kw&dib_tag=se&keywords=Keyboards&qid=1719656738&sprefix=Keyboards%2Caps%2C289&sr=8-64
Lenovo 160 Keyboard & Mouse Wired Combo | Waterproof Exoskeleton | Splash Proof Keys | 1600 DPI Full Size Mouse | Non-Slip Scroll Wheel | Adjustable Keyboard Stand | 3 Yr Warranty,999,/Lenovo-Keyboard-Mouse-Wired-Combo/dp/B0CH858X9L/ref=sr_1_65?crid=37E2E89ICO5GG&dib=eyJ2IjoiMSJ9.tO06YEAHQ9hBJOLvH9kZzHML395-nplCsU61jfheI07XaQa5BwZon-Bk0IXcDS3YrugOJzFWPe--kv3z70DT01o3seUx1IEKnKLPu6BnkCBNvUImLhBEamRXhOsfvlA-0yj5xQGF-PQ94T0OsyTE-HLjsv-D0Ntp6wj8t4Rgar-DusqIYReZQoudqBMRvpc0RrhEMLbk0lVnMHCFdEYzZ5K-MBPJIMd8IfnQcUiWHs0.TwGZeeieGcHfveYaIugSXdDtRqwdoc9gSlpYWDr96Kw&dib_tag=se&keywords=Keyboards&qid=1719656738&sprefix=Keyboards%2Caps%2C289&sr=8-65
Amazon Basics USB Gaming Keyboard with Multicolour LED Effect | 12 Multimedia Keys |4 LED Modes,799,/Amazon-Basics-Keyboard-Multicolour-Multimedia/dp/B0BT7G87VP/ref=sr_1_66?crid=37E2E89ICO5GG&dib=eyJ2IjoiMSJ9.tO06YEAHQ9hBJOLvH9kZzHML395-nplCsU61jfheI07XaQa5BwZon-Bk0IXcDS3YrugOJzFWPe--kv3z70DT01o3seUx1IEKnKLPu6BnkCBNvUImLhBEamRXhOsfvlA-0yj5xQGF-PQ94T0OsyTE-HLjsv-D0Ntp6wj8t4Rgar-DusqIYReZQoudqBMRvpc0RrhEMLbk0lVnMHCFdEYzZ5K-MBPJIMd8IfnQcUiWHs0.TwGZeeieGcHfveYaIugSXdDtRqwdoc9gSlpYWDr96Kw&dib_tag=se&keywords=Keyboards&qid=1719656738&sprefix=Keyboards%2Caps%2C289&sr=8-66
"Amkette Xcite Neo USB Wired Keyboard for Laptop, PC and USB Support Devices with UV Coated Keys, Spill Resistant, Instant one Touch Multimedia Keys (Black)",499,/Amkette-Xcite-Neo-Keyboard-Black/dp/B01AT6Q15C/ref=sr_1_67?crid=37E2E89ICO5GG&dib=eyJ2IjoiMSJ9.tO06YEAHQ9hBJOLvH9kZzHML395-nplCsU61jfheI07XaQa5BwZon-Bk0IXcDS3YrugOJzFWPe--kv3z70DT01o3seUx1IEKnKLPu6BnkCBNvUImLhBEamRXhOsfvlA-0yj5xQGF-PQ94T0OsyTE-HLjsv-D0Ntp6wj8t4Rgar-DusqIYReZQoudqBMRvpc0RrhEMLbk0lVnMHCFdEYzZ5K-MBPJIMd8IfnQcUiWHs0.TwGZeeieGcHfveYaIugSXdDtRqwdoc9gSlpYWDr96Kw&dib_tag=se&keywords=Keyboards&qid=1719656738&sprefix=Keyboards%2Caps%2C289&sr=8-67
